chr	start	end	len
chr3	96678133	96680697	2565
chr3	104889286	104922279	32994
chr3	108123542	108123837	296
chr3	116687062	116694634	7573
chr3	122544544	122570944	26401
chr3	130002305	130007595	5291
chr3	132734347	132752669	18323
chr3	136932041	136935028	2988
chr3	141801279	141818195	16917
chr3	142247295	142312214	64920
chr3	152361900	152370417	8518
chr3	153941976	153944395	2420
chr3	158160233	158187105	26873
chr3	159901382	159911395	10014
chr18	5213119	5214919	1801
chr18	6992038	7002623	10586
chr18	7439569	7444105	4537
chr18	10100922	10132272	31351
chr18	35978686	35979590	905
chr18	36641577	36648740	7164
chr18	44405210	44412626	7417
chr18	49877683	49939609	61927
chr18	54894451	54895637	1187
chr18	70521850	70528827	6978
chr5	4050155	4061288	11134
chr5	5604274	5619069	14796
chr5	14718857	14790431	71575
chr5	22526363	22546598	20236
chr5	23450152	23485611	35460
chr5	23760222	23768912	8691
chr5	27382755	27653738	270984
chr5	34346775	34350838	4064
chr5	34465574	34466447	874
chr5	35605321	35607052	1732
chr5	52839622	52850694	11073
chr5	65239558	65247529	7972
chr5	67329893	67352765	22873
chr5	72517026	72552752	35727
chr5	76888030	76904380	16351
chr5	81197566	81648732	451167
chr5	81560863	81771680	210818
chr5	86045292	86047683	2392
chr5	89084642	89228987	144346
chr5	89122402	89199816	77415
chr5	92666681	92668808	2128
chr5	96079933	96106305	26373
chr5	96768277	96772663	4387
chr5	101907449	101915499	8051
chr5	105886187	105896603	10417
chr5	107812358	107819678	7321
chr5	107812358	107821894	9537
chr5	107820432	107821894	1463
chr5	107903869	107904695	827
chr5	108174866	108220898	46033
chr5	113957503	113958713	1211
chr5	118721375	118742775	21401
chr5	118739001	118741822	2822
chr5	120520774	120530396	9623
chr5	121747410	121778105	30696
chr5	121785759	121786404	646
chr5	123709195	123709485	291
chr5	124283634	124297710	14077
chr5	130288853	130300039	11187
chr5	134289437	134293746	4310
chr5	140674337	140680945	6609
chr5	142158531	142164588	6058
chr5	146268215	146296431	28217
chr15	6756461	6770203	13743
chr15	6773809	6781766	7958
chr15	7164529	7179012	14484
chr15	8117234	8148451	31218
chr15	9704373	9717637	13265
chr15	25666426	25666524	99
chr15	30332010	30806899	474890
chr15	39292102	39517871	225770
chr15	47820352	48255649	435298
chr15	54598567	54600669	2103
chr15	58029051	58030956	1906
chr15	78892087	78892452	366
chr15	81636235	81636762	528
chr15	81682152	81682544	393
chr15	95296159	95429980	133822
chr15	97712170	97712957	788
chr15	99819494	99819958	465
chr12	4294910	4344502	49593
chr12	12358167	12359183	1017
chr12	21329054	21332210	3157
chr12	51359742	51367956	8215
chr12	53640460	53947337	306878
chr12	59144699	59163019	18321
chr12	65070073	65073814	3742
chr12	65154719	65158861	4143
chr12	69215311	69223179	7869
chr12	71951194	71985814	34621
chr12	83059746	83070659	10914
chr12	83555165	83575136	19972
chr12	85320714	85336485	15772
chr12	85956566	86020603	64038
chr12	85996001	86020603	24603
chr12	91259986	91333323	73338
chr12	101844780	101890618	45839
chr12	101926484	101948439	21956
chr12	111242443	111255363	12921
chr12	111541706	111543661	1956
chr12	113121023	113127714	6692
chr12	117719198	117721238	2041
chr14	20583322	20591613	8292
chr14	31025498	31032552	7055
chr14	35251694	35452399	200706
chr14	47716874	47733322	16449
chr14	47724652	47733322	8671
chr14	56553660	56565167	11508
chr14	56919271	56928337	9067
chr14	61384536	61384587	52
chr14	65209692	65253463	43772
chr14	65856424	65856896	473
chr14	70124183	70134870	10688
chr14	70193406	70195961	2556
chr14	70678079	70682854	4776
chr14	72557634	72559347	1714
chr14	77611287	77707685	96399
chr14	87472076	87477461	5386
chr14	117186662	117624550	437889
chr14	123460237	123507567	47331
chrX	12054969	12061646	6678
chrX	13677585	13683048	5464
chrX	20928839	20929595	757
chrX	42096613	42099879	3267
chrX	43072958	43274784	201827
chrX	68695489	68700230	4742
chrX	73858042	73861693	3652
chrX	93488095	93493581	5487
chrX	93591406	93605963	14558
chrX	100689058	100697541	8484
chrX	111589195	111600825	11631
chrX	142805990	142832601	26612
chrX	144411612	144481481	69870
chrX	150999697	151001121	1425
chrX	151210873	151276969	66097
chrX	152657424	152695791	38368
chrX	157853095	157853635	541
chrX	161171490	161192447	20958
chrX	161221666	161221749	84
chrX	162941647	163000158	58512
chr8	4254620	4254969	350
chr8	16463084	17216823	753740
chr8	40528318	40541093	12776
chr8	57538086	57584227	46142
chr8	61028659	61105639	76981
chr8	67790898	67964354	173457
chr8	72681924	72688189	6266
chr8	77568175	77572726	4552
chr8	79651672	79658963	7292
chr8	83929464	83931276	1813
chr8	95721506	95765150	43645
chr8	95741781	95769870	28090
chr8	105249656	105250718	1063
chr8	106104152	106108124	3973
chr8	107053053	107054021	969
chr8	107418056	107418771	716
chr8	109829599	109833566	3968
chr8	109829676	109829833	158
chr8	110710318	110712827	2510
chr8	111982162	111987877	5716
chr8	119531049	119538960	7912
chr8	123206353	123207472	1120
chr8	128707074	128717674	10601
chr6	3554996	3571108	16113
chr6	29878529	29891289	12761
chr6	33347783	33862239	514457
chr6	38183965	38191764	7800
chr6	38729921	38747997	18077
chr6	39639590	39666349	26760
chr6	46170170	46856237	686068
chr6	47501168	47509103	7936
chr6	47551717	47577667	25951
chr6	51461462	51461919	458
chr6	54215662	54273153	57492
chr6	56860656	56875832	15177
chr6	71396852	71429160	32309
chr6	71596656	71632579	35924
chr6	71884540	71898455	13916
chr6	72434981	72437117	2137
chr6	84129471	84179770	50300
chr6	84149675	84179770	30096
chr6	87050921	87067779	16859
chr6	87180110	87312394	132285
chr6	87653708	87663857	10150
chr6	92786846	92823514	36669
chr6	108387506	108388184	679
chr6	112644588	112649837	5250
chr6	113120841	113147738	26898
chr6	113253731	113254150	420
chr6	113380845	113381944	1100
chr6	118651948	118674405	22458
chr6	136559764	136563837	4074
chr6	146345057	146379517	34461
chr13	13656834	13712860	56027
chr13	14357133	14434491	77359
chr13	29354630	29357583	2954
chr13	29911193	29918795	7603
chr13	38943059	38955936	12878
chr13	46525415	46531077	5663
chr13	46696646	46707893	11248
chr13	48889755	48892090	2336
chr13	55238690	55248077	9388
chr13	58398041	58399155	1115
chr13	63533264	63543688	10425
chr13	77259841	77269944	10104
chr13	95729463	95837923	108461
chr13	104347348	104375783	28436
chr13	9689063	9689248	186
chr13	11759671	11810978	51308
chr13	11824274	11879587	55314
chr13	13651577	13670940	19364
chr13	24871254	24872447	1194
chr13	25102333	25110121	7789
chr13	25107591	25110121	2531
chr13	29444008	29854941	410934
chr13	29846228	29850108	3881
chr13	30882249	30900903	18655
chr13	38047245	38050945	3701
chr13	55213204	55302980	89777
chr13	55302839	55310541	7703
chr13	56723429	56733071	9643
chr13	58398014	58399155	1142
chr13	58808941	58810642	1702
chr13	59805223	59808165	2943
chr13	63156546	63282258	125713
chr13	68651868	68732205	80338
chr13	68651868	68672012	20145
chr13	88944820	89042560	97741
chr13	95664063	95671437	7375
chr13	96401756	96402879	1124
chr13	99332436	99343405	10970
chr13	100037760	100046839	9080
chr13	106895805	106925156	29352
chr13	109757577	109772680	15104
chr13	112956382	112966632	10251
chr13	112960323	112963356	3034
chr13	117873866	117874084	219
chr13	119366327	119396976	30650
chr8	15992594	16000626	8033
chr8	22911660	22930378	18719
chr8	23797342	23929323	131982
chr8	25648441	25659895	11455
chr8	37526198	37723136	196939
chr8	40335810	40359448	23639
chr8	46586343	46607901	21559
chr8	72461749	72462102	354
chr8	79653363	79661135	7773
chr8	84636699	84638609	1911
chr8	85270693	85273627	2935
chr8	85553419	85553916	498
chr8	94548328	94558258	9931
chr8	102647463	102674106	26644
chr8	106716609	106735820	19212
chr8	107355515	107361824	6310
chr8	109682598	109683778	1181
chr8	111177645	111181036	3392
chr8	123936831	123939174	2344
chr12	4634535	4673607	39073
chr12	4939656	4957615	17960
chr12	4952608	4954657	2050
chr12	13219995	13220346	352
chr12	13413528	13484044	70517
chr12	16957510	16957817	308
chr12	30003425	30005715	2291
chr12	40626337	40636231	9895
chr12	40725804	40729848	4045
chr12	44532458	44564374	31917
chr12	54692000	54692956	957
chr12	58992125	58997280	5156
chr12	69845681	69856345	10665
chr12	70872582	70873520	939
chr12	71039839	71047360	7522
chr12	72555437	72556358	922
chr12	73168000	73179308	11309
chr12	82311349	82311409	61
chr12	100965939	100971279	5341
chr12	101044677	101049659	4983
chr12	102484404	102493859	9456
chr12	103434351	103435421	1071
chr12	103602951	103606971	4021
chr12	105670981	105671475	495
chr12	106058576	106070615	12040
chr12	109617211	109643461	26251
chr12	110826442	110834240	7799
chr12	113131888	113133576	1689
chr12	116722083	116722196	114
chr7	3630906	3630980	75
chr7	4639514	4646940	7427
chr7	19702848	19703391	544
chr7	24913399	24913716	318
chr7	25343666	25355948	12283
chr7	25766518	25766888	371
chr7	27273955	27276932	2978
chr7	28178318	28178897	580
chr7	29370965	29378072	7108
chr7	30606875	30607205	331
chr7	34244966	34263750	18785
chr7	35307189	35310574	3386
chr7	49558708	49565280	6573
chr7	50560767	50560889	123
chr7	56138779	56164134	25356
chr7	64300540	64321233	20694
chr7	80757404	80758258	855
chr7	82697879	82763414	65536
chr7	90191390	90191507	118
chr7	97509591	97519205	9615
chr7	97636377	97662581	26205
chr7	97898525	97900457	1933
chr7	98630131	98647904	17774
chr7	98706997	98710233	3237
chr7	100399668	100418595	18928
chr7	109908331	109935553	27223
chr7	113550574	113550637	64
chr7	122975936	122985300	9365
chr7	123306375	123318498	12124
chr7	128750059	128772362	22304
chr7	131424472	131430117	5646
chr7	132864963	132876717	11755
chr7	135672745	135678330	5586
chr7	141609807	141614336	4530
chr7	143524161	143529557	5397
chr7	143836638	143837984	1347
chr7	144491452	144521061	29610
chr11	3164557	3189056	24500
chr11	3714471	3715234	764
chr11	6316978	6339928	22951
chr11	7137273	7146593	9321
chr11	22151067	22151189	123
chr11	23611747	23617196	5450
chr11	23717562	23720221	2660
chr11	25986751	25986812	62
chr11	30791092	30792038	947
chr11	33441803	33479289	37487
chr11	35622008	35688683	66676
chr11	35649033	35664186	15154
chr11	41967534	41968878	1345
chr11	42140249	42153416	13168
chr11	51733944	51734583	640
chr11	52113120	52118758	5639
chr11	53397832	53409361	11530
chr11	54110315	54110985	671
chr11	59696204	59696957	754
chr11	62376635	62384842	8208
chr11	65927584	66034033	106450
chr11	69024162	69026579	2418
chr11	70673954	70674255	302
chr11	74412297	74425990	13694
chr11	75598180	75612303	14124
chr11	76136320	76138307	1988
chr11	76424034	76452428	28395
chr11	78284100	78284860	761
chr11	79412055	79448336	36282
chr11	80394286	80403662	9377
chr11	80592895	80593738	844
chr11	85005808	85104026	98219
chr11	85009959	85019876	9918
chr11	85050387	85104026	53640
chr11	85495828	85531943	36116
chr11	85509428	85559171	49744
chr11	87037831	87056837	19007
chr11	87056792	87063941	7150
chr11	87129716	87178028	48313
chr11	87395266	87397757	2492
chr11	87774524	87777235	2712
chr11	94112147	94113222	1076
chr11	97238094	97267679	29586
chr11	97242603	97244535	1933
chr11	97863359	97868669	5311
chr11	100592855	100601816	8962
chr11	103872159	103873310	1152
chr11	103882742	103910598	27857
chr11	105221186	105221353	168
chr11	105247459	105267242	19784
chr11	105256870	105267242	10373
chr11	106235784	106236994	1211
chr11	109458477	109463548	5072
chr11	109684954	109685342	389
chr11	117150604	117153278	2675
chr4	11267613	11277985	10373
chr4	21797295	21816938	19644
chr4	40181383	40183652	2270
chr4	43567725	43569661	1937
chr4	49637906	49642184	4279
chr4	53041539	53046145	4607
chr4	56832906	56847999	15094
chr4	56888535	56899428	10894
chr4	59493186	59517755	24570
chr4	63565657	63580472	14816
chr4	70380191	70401312	21122
chr4	84971131	84974025	2895
chr4	99023342	99083182	59841
chr4	99061179	99089621	28443
chr4	99741534	99753191	11658
chr4	101161807	101189202	27396
chr4	102918781	102921519	2739
chr4	106420434	106421051	618
chr4	109727390	109794854	67465
chr4	116286199	116286822	624
chr4	118164379	118164950	572
chr4	122855878	122857509	1632
chr4	127092912	127122545	29634
chr4	127214997	127215296	300
chr4	129180275	129181741	1467
chr4	129466823	129472776	5954
chr4	132535664	132535960	297
chr4	136329366	136336447	7082
chr4	137621062	137623388	2327
chr4	138087533	138105436	17904
chr4	138183128	138184767	1640
chr4	149210042	149220790	10749
chr4	151969846	151977105	7260
chr4	151979272	151980047	776
chr4	152353541	152356858	3318
chr4	152412025	152412816	792
chr4	152498177	152539010	40834
chr4	152546946	152559484	12539
chr14	10729725	10751694	21970
chr14	14729202	14746083	16882
chr14	14969475	14969512	38
chr14	20685281	20686507	1227
chr14	23373138	23391007	17870
chr14	27497339	27500682	3344
chr14	45162240	45165407	3168
chr14	47308589	47310414	1826
chr14	49318708	49322483	3776
chr14	55496303	55496352	50
chr14	56925841	56944237	18397
chr14	59226308	59230540	4233
chr14	60232074	60247466	15393
chr14	60970829	60973627	2799
chr14	64313687	64313755	69
chr14	69799678	69800819	1142
chr14	78995086	79026077	30992
chr14	79157072	79164212	7141
chr14	93559168	93560475	1308
chr14	96136585	96201437	64853
chr14	103155124	103182494	27371
chr14	103276373	103296964	20592
chr14	118881010	118883567	2558
chr14	120922126	120923585	1460
chr14	121560590	121609267	48678
chr14	121651750	121668499	16750
chr14	122123716	122133407	9692
chr14	123592682	123596653	3972
chrX	12693585	12723861	30277
chrX	12713583	12723861	10279
chrX	20487298	20502512	15215
chrX	41595682	41596726	1045
chrX	41802947	41806562	3616
chrX	41827183	41839634	12452
chrX	56479630	56489138	9509
chrX	56633450	56645953	12504
chrX	60107456	60136373	28918
chrX	71369799	71404964	35166
chrX	83813475	83906117	92643
chrX	84309799	84373547	63749
chrX	85714474	85715664	1191
chrX	93777309	93814068	36760
chrX	102569290	102586211	16922
chrX	113110176	113116430	6255
chrX	144340720	144351376	10657
chrX	144411612	144427821	16210
chrX	151572366	151573516	1151
chrX	152022746	152023151	406
chrX	159285266	159349413	64148
chrX	159958213	159966482	8270
chrX	160532979	160560178	27200
chrX	160852141	160866053	13913
chrX	162514279	162554945	40667
chrX	163940119	163943313	3195
chrY	1265575	1269840	4266
chr2	6003545	6040561	37017
chr2	12132439	12160427	27989
chr2	16669494	16712229	42736
chr2	18872284	18908152	35869
chr2	24824945	24863929	38985
chr2	24847944	24858250	10307
chr2	24952693	24953235	543
chr2	25408260	25408686	427
chr2	29707198	29710308	3111
chr2	29980077	29983760	3684
chr2	30298416	30301089	2674
chr2	30404528	30405504	977
chr2	31011796	31012306	511
chr2	32686554	32692721	6168
chr2	32944705	32947921	3217
chr2	33045488	33054257	8770
chr2	34774535	34775233	699
chr2	35111555	35118196	6642
chr2	35707648	35710372	2725
chr2	40730697	40882268	151572
chr2	40860650	40903126	42477
chr2	52412062	52416696	4635
chr2	59815318	59820285	4968
chr2	59922143	59962630	40488
chr2	62158206	62316681	158476
chr2	65877965	65949129	71165
chr2	68267039	68410141	143103
chr2	69158769	69166007	7239
chr2	69548940	69552460	3521
chr2	69655499	69661098	5600
chr2	70721558	70749327	27770
chr2	73870623	73880381	9759
chr2	75891792	75902979	11188
chr2	76499257	76499422	166
chr2	76568109	76590458	22350
chr2	79897065	79906172	9108
chr2	79897065	79927788	30724
chr2	90711945	90713893	1949
chr2	112335776	112353060	17285
chr2	112922425	112949164	26740
chr2	114150399	114157608	7210
chr2	120188510	120191330	2821
chr2	120433622	120444239	10618
chr2	121321655	121343577	21923
chr2	121336396	121347642	11247
chr2	121568893	121591762	22870
chr2	126925746	126926999	1254
chr2	128628497	128633415	4919
chr2	135294849	135294995	147
chr2	139947170	139977713	30544
chr2	152677542	152681133	3592
chr2	153195566	153195627	62
chr2	156524881	156534769	9889
chr2	158035996	158043539	7544
chr2	158462071	158464178	2108
chr2	164979279	164990412	11134
chr2	168523238	168571633	48396
chr2	180197717	180201520	3804
chr2	181109022	181112125	3104
chr2	181258984	181260398	1415
chr16	5239906	5243763	3858
chr16	7292185	7363904	71720
chr16	13603028	13607306	4279
chr16	13792948	13805079	12132
chr16	13854395	13860038	5644
chr16	20159137	20193826	34690
chr16	21540019	21554222	14204
chr16	22032104	22043054	10951
chr16	30580959	30582651	1693
chr16	31160331	31160388	58
chr16	32825564	32838353	12790
chr16	32835914	32844706	8793
chr16	44251161	44263362	12202
chr16	46454624	46459111	4488
chr16	56224338	56231552	7215
chr16	57171623	57214269	42647
chr16	89809368	89821981	12614
chr16	89833010	89908715	75706
chr16	90249627	90250437	811
chr16	91225654	91226271	618
chr16	94383912	94388385	4474
chr16	96013709	96019460	5752
chr16	96027345	96036051	8707
chr9	7833505	7835379	1875
chr9	15322500	15327951	5452
chr9	21701231	21702935	1705
chr9	21809521	21811874	2354
chr9	22793751	22812543	18793
chr9	24450656	24485101	34446
chr9	25286668	25288318	1651
chr9	30433330	30433655	326
chr9	36923584	36968486	44903
chr9	41023421	41047079	23659
chr9	42597854	42655540	57687
chr9	44697926	44698220	295
chr9	53493038	53518669	25632
chr9	54383657	54426505	42849
chr9	54400917	54411710	10794
chr9	54883897	54885944	2048
chr9	55609842	55685995	76154
chr9	55807013	55858525	51513
chr9	57155902	57157138	1237
chr9	59560897	59563050	2154
chr9	59979769	59982897	3129
chr9	63293524	63329956	36433
chr9	64972692	64984043	11352
chr9	66542513	66566903	24391
chr9	67915729	67916344	616
chr9	70093491	70096186	2696
chr9	70703287	70703437	151
chr9	73693205	73699270	6066
chr9	75120673	75123055	2383
chr9	75140648	75144179	3532
chr9	76081391	76130437	49047
chr9	77181352	77181396	45
chr9	96273839	96295127	21289
chr9	99277389	99291695	14307
chr9	99298583	99299727	1145
chr9	100776756	100866214	89459
chr9	100994568	100999273	4706
chr9	101145475	101194425	48951
chr9	104162273	104170814	8542
chr9	104182505	104187663	5159
chr9	105432654	105453686	21033
chr9	105658419	105672809	14391
chr9	109059912	109060262	351
chr9	110373997	110381648	7652
chr9	113908687	113915254	6568
chr9	120441342	120467564	26223
chr9	123409614	123418794	9181
chr18	9353407	9386809	33403
chr18	10768124	10795851	27728
chr18	30274269	30303074	28806
chr18	31835384	31889140	53757
chr18	32242964	32261398	18435
chr18	36642926	36654266	11341
chr18	39097630	39126933	29304
chr18	42550042	42564233	14192
chr18	44837341	44841419	4079
chr18	44844286	44865056	20771
chr18	46293404	46299395	5992
chr18	49846585	49863117	16533
chr18	60695336	60698535	3200
chr18	67810076	67819130	9055
chr18	71542245	71682316	140072
chr18	74759027	74762656	3630
chr18	75624229	75637338	13110
chr18	80808612	80869793	61182
chr18	82572825	82575633	2809
chr18	82644057	82674485	30429
chr18	82955524	82988198	32675
chr1	11545154	11545282	129
chr1	14179480	14184684	5205
chr1	33628395	33630433	2039
chr1	39330937	39338199	7263
chr1	39983139	40004913	21775
chr1	52207301	52220039	12739
chr1	59695978	59702947	6970
chr1	72611295	72628201	16907
chr1	75387798	75391944	4147
chr1	78692082	78694346	2265
chr1	84738678	84739656	979
chr1	87676283	87683866	7584
chr1	97727189	97740644	13456
chr1	97934082	97934650	569
chr1	104933957	104984922	50966
chr1	105686949	105704043	17095
chr1	118551087	118570999	19913
chr1	123376627	123411834	35208
chr1	128169058	128170095	1038
chr1	128255433	128269971	14539
chr1	130159574	130195299	35726
chr1	132600215	132601970	1756
chr1	133066212	133070418	4207
chr1	133098631	133099714	1084
chr1	150102135	150102179	45
chr1	155906489	155915651	9163
chr1	160962271	160963840	1570
chr1	165339885	165357546	17662
chr1	168191278	168203537	12260
chr1	170327518	170349503	21986
chr1	176824752	176919686	94935
chr1	185259528	185260396	869
chr1	185369577	185381971	12395
chr1	187230784	187316563	85780
chr1	188146313	188150340	4028
chr1	189846334	189856852	10519
chr1	191008368	191012242	3875
chr3	13776825	14081240	304416
chr3	30914095	30931892	17798
chr3	32542806	32568409	25604
chr3	58545500	58552682	7183
chr3	82039726	82058359	18634
chr3	83926105	83940605	14501
chr3	84509808	84527798	17991
chr3	86805584	86824730	19147
chr3	88965812	89023210	57399
chr3	89948555	89948968	414
chr3	89952675	89959049	6375
chr3	94503459	94524290	20832
chr3	105954186	105955895	1710
chr3	126954984	126956098	1115
chr3	129987687	130011872	24186
chr3	130040674	130041447	774
chr3	130494326	130522477	28152
chr3	132705513	132715730	10218
chr3	142303943	142352885	48943
chr3	144435462	144465285	29824
chr3	152219933	152220031	99
chr3	152285202	152290909	5708
chr3	152297117	152333617	36501
chr3	152526718	152616049	89332
chr17	11067129	11434633	367505
chr17	15735628	15758732	23105
chr17	17536914	17553322	16409
chr17	24383900	24385972	2073
chr17	24606354	24607436	1083
chr17	25380520	25381573	1054
chr17	28412034	28441053	29020
chr17	43647692	43661698	14007
chr17	43836271	43836497	227
chr17	46194202	46199534	5333
chr17	46988653	46993069	4417
chr17	50640116	50640191	76
chr17	56414683	56417059	2377
chr17	56421240	56422286	1047
chr17	65824260	65829547	5288
chr17	71798957	71828650	29694
chr17	74668759	74697519	28761
chr17	74829492	74840464	10973
chr17	78655749	78658024	2276
chr17	80255552	80276035	20484
chr17	80270367	80276035	5669
chr17	80615017	80636798	21782
chr17	84334026	84336882	2857
chr17	84753405	84770105	16701
chr10	4387631	4387844	214
chr10	5030376	5035061	4686
chr10	9767158	9825448	58291
chr10	12709966	12765332	55367
chr10	13232539	13247195	14657
chr10	21336967	21345194	8228
chr10	24888400	24893860	5461
chr10	28465758	28475286	9529
chr10	33943650	33949864	6215
chr10	42810926	42812415	1490
chr10	43986251	43999347	13097
chr10	58287142	58292782	5641
chr10	59750504	59839783	89280
chr10	61873994	61876312	2319
chr10	70002511	70004991	2481
chr10	73947028	74379412	432385
chr10	74316963	74355990	39028
chr10	74316963	74317169	207
chr10	79724388	79730993	6606
chr10	79760791	79761499	709
chr10	79806640	79815241	8602
chr10	85899175	85905498	6324
chr10	86724198	86759236	35039
chr10	90069468	90512875	443408
chr10	91009124	91031710	22587
chr10	91079447	91080088	642
chr10	93226119	93226711	593
chr10	98999739	99014650	14912
chr10	103137107	103202510	65404
chr10	106863254	106896518	33265
chr10	108583874	108831171	247298
chr10	110944535	110945468	934
chr10	115427036	115428961	1926
chr10	116251112	116256243	5132
chr10	117360440	117366184	5745
chr10	128201206	128208667	7462
chr6	5800775	6010580	209806
chr6	5800775	5961987	161213
chr6	18408482	18502056	93575
chr6	23528052	23688960	160909
chr6	29863143	29880643	17501
chr6	34888954	34889331	378
chr6	37057362	37097626	40265
chr6	38147120	38148559	1440
chr6	38194384	38197089	2706
chr6	39352654	39357483	4830
chr6	51466495	51467295	801
chr6	54863900	54878454	14555
chr6	67064719	67066828	2110
chr6	70892355	70897083	4729
chr6	71590846	71591854	1009
chr6	71863141	71868803	5663
chr6	77605181	77845584	240404
chr6	81925766	81941441	15676
chr6	86949542	86959274	9733
chr6	97173300	97176968	3669
chr6	97298035	97300356	2322
chr6	100733181	100750529	17349
chr6	115237255	115254732	17478
chr6	115262625	115263830	1206
chr6	120982532	121002875	20344
chr6	125153410	125153502	93
chr6	125159193	125160532	1340
chr6	125955699	125992964	37266
chr6	137591418	137591492	75
chr6	143078481	143079868	1388
chr6	146810786	146820668	9883
chr6	146821910	146828186	6277
chr6	148183046	148196099	13054
chr6	148806385	148812156	5772
chr19	3358176	3365782	7607
chr19	10254807	10265095	10289
chr19	10421757	10421888	132
chr19	16701121	16750181	49061
chr19	23912455	23936597	24143
chr19	24108645	24125808	17164
chr19	24304032	24360151	56120
chr19	24378802	24443688	64887
chr19	28894454	28905527	11074
chr19	44941459	44948052	6594
chr19	44947930	44948052	123
chr19	48603843	48694000	90158
chr5	4028374	4039343	10970
chr5	4922127	5135413	213287
chr5	9380278	9399376	19099
chr5	14775320	14817334	42015
chr5	20774003	20789784	15782
chr5	20902288	20908244	5957
chr5	23467108	23478983	11876
chr5	23540375	23547067	6693
chr5	25281661	25285183	3523
chr5	27451188	27451282	95
chr5	27666529	27668949	2421
chr5	28338996	28358482	19487
chr5	29252743	29346906	94164
chr5	29263395	29363955	100561
chr5	32835616	32851998	16383
chr5	32895880	32938305	42426
chr5	32946634	32979554	32921
chr5	34819951	34827331	7381
chr5	48275582	48283518	7937
chr5	64110516	64112197	1682
chr5	67630691	67660168	29478
chr5	67682758	67769163	86406
chr5	72288224	72289315	1092
chr5	74225315	74397903	172589
chr5	76254374	76266889	12516
chr5	76262675	76266889	4215
chr5	84071044	84142383	71340
chr5	86020829	86029190	8362
chr5	88639079	88640587	1509
chr5	89122402	89135820	13419
chr5	92262509	92272570	10062
chr5	100454435	100480321	25887
chr5	101885131	101922632	37502
chr5	101889186	101898561	9376
chr5	104498441	104499333	893
chr5	107445863	107470797	24935
chr5	108609391	108625091	15701
chr5	112946587	112961648	15062
chr5	115074904	115075531	628
chr5	115968964	115969157	194
chr5	117500713	117695543	194831
chr5	118741826	118755715	13890
chr5	121167849	121172103	4255
chr5	123590793	123609345	18553
chr5	124391922	124405729	13808
chr5	127600420	127609061	8642
chr5	127644319	127650788	6470
chr5	130266983	130281833	14851
chr5	130895468	131151069	255602
chr5	134154124	134169346	15223
chr5	135440022	135455145	15124
chr5	142787134	142790189	3056
chr5	144748657	144755516	6860
chr5	144777103	144780067	2965
chr5	146584144	146584744	601
chr5	147453252	147488258	35007
chr5	147536401	147539806	3406
chr5	150378809	150381723	2915
chr5	150719823	150744258	24436
chr15	3325898	3347601	21704
chr15	8186499	8219395	32897
chr15	10449576	10460106	10531
chr15	12419458	12437259	17802
chr15	12442480	12445665	3186
chr15	12833829	12867670	33842
chr15	12859373	12867670	8298
chr15	27664344	27664813	470
chr15	28290055	28304749	14695
chr15	28326520	28350711	24192
chr15	30332010	30619939	287930
chr15	30847228	30847411	184
chr15	30881123	30922005	40883
chr15	31595645	31598060	2416
chr15	32548715	32575020	26306
chr15	34355563	34388846	33284
chr15	35422308	35576526	154219
chr15	35639853	35652366	12514
chr15	37972903	37980964	8062
chr15	38018888	38022474	3587
chr15	47644142	47660323	16182
chr15	55022202	55052251	30050
chr15	65815335	65837572	22238
chr15	81003871	81006403	2533
chr15	81767995	81769181	1187
chr15	82814704	82815610	907
chr15	83303103	83314468	11366
chr15	84949551	84960621	11071
chr15	89116045	89120673	4629
chr15	89268503	89277370	8868
chr15	89360356	89365331	4976
chr15	90948337	90949005	669
chr15	91742251	91750351	8101
chr15	94361753	94379963	18211
chr15	95912305	95949956	37652
chr15	98839277	98842902	3626
chr15	99984920	99987478	2559
chr15	102344089	102350080	5992
chr14	7867786	7869779	1994
chr14	11962574	12091481	128908
chr14	27461786	27463777	1992
chr14	31040433	31052321	11889
chr14	31705265	31715435	10171
chr14	32518943	32541354	22412
chr14	46762528	46768897	6370
chr14	47413872	47416335	2464
chr14	52210486	52222619	12134
chr14	55898243	55899305	1063
chr14	60223317	60247466	24150
chr14	73560441	73581817	21377
chr14	74785491	74807541	22051
chr14	77506804	77615556	108753
chr14	78502266	78502938	673
chr14	86772086	86986125	214040
chr14	99078262	99098840	20579
chr14	99900082	100109860	209779
chr14	101920489	101932672	12184
chr14	120919923	120936505	16583
chr14	121550194	121599821	49628
chr14	122658678	122664348	5671
chr18	5046589	5049494	2906
chr18	6220224	6234902	14679
chr18	10112344	10140888	28545
chr18	10571955	10586041	14087
chr18	31827262	31833734	6473
chr18	32207408	32210036	2629
chr18	36632067	36643094	11028
chr18	43540586	43552226	11641
chr18	44850636	44877795	27160
chr18	56476603	56497413	20811
chr18	61152185	61163028	10844
chr18	65991332	65998720	7389
chr18	67415499	67423098	7600
chr18	67840984	67871557	30574
chr18	75055281	75082507	27227
chr18	90519105	90534438	15334
chr8	11236426	11242214	5789
chr8	15984696	16710702	726007
chr8	16185177	16271634	86458
chr8	25579720	25594166	14447
chr8	33334176	33353399	19224
chr8	41267187	41282720	15534
chr8	41285965	41293816	7852
chr8	41312158	41313981	1824
chr8	45799710	45823835	24126
chr8	47858730	47920698	61969
chr8	61987352	62000703	13352
chr8	64749032	64764232	15201
