chr	start	end
chr14	23425567	23442079
chr14	24461700	24482534
chr14	31022720	31084231
chr14	47723970	47733322
chr14	56624017	56641317
chr14	59691452	60027052
chr14	60296120	60296774
chr14	73154895	73161939
chr14	75724711	75739629
chr14	96151906	96280215
chr14	103275789	103296964
chr10	3802740	3873441
chr10	11390811	11448883
chr10	13224784	13234211
chr10	14467133	14469104
chr10	14684064	14687708
chr10	21995042	21995439
chr10	21997438	21997896
chr10	39862694	39864840
chr10	41240505	41263166
chr10	41579115	41581391
chr10	41993039	42012023
chr10	42360165	42426587
chr10	50658918	50767507
chr10	50707663	50767507
chr10	56187743	56198560
chr10	62751743	62785594
chr10	84409616	84409736
chr10	94740057	94771074
chr10	100448824	100461108
chr10	106743487	106819557
chr10	106904847	106906365
chr10	111277344	111280258
chr10	115428962	115429358
chr10	119897715	119978607
chr10	128578100	128579092
chrX	7766856	7767404
chrX	10208673	10212817
chrX	35960602	35970249
chrX	36614255	36624336
chrX	41825436	41897850
chrX	42543969	42578598
chrX	52940225	52940680
chrX	60123116	60127135
chrX	68697848	68708128
chrX	85139328	85153185
chrX	105974185	105984455
chrX	113159504	113159570
chrX	144344261	144349419
chrX	147512053	147522639
chrX	151853399	151878909
chrX	151871657	151874531
chrX	160876523	160928655
chrX	166405426	166411907
chrY	1011840	1023474
chrY	1013379	1023474
chrY	1168090	1174854
chr5	3701805	3713238
chr5	4102928	4103026
chr5	8082146	8143132
chr5	8167327	8167409
chr5	21799423	21800008
chr5	25275628	25290626
chr5	33370565	33371591
chr5	34420156	34420701
chr5	36505025	36525048
chr5	43244586	43281485
chr5	53154171	53174869
chr5	86119441	86120527
chr5	92261352	92265157
chr5	100459586	100480321
chr5	101915339	101931005
chr5	108135422	108149039
chr5	110588242	110589943
chr5	110697209	110739681
chr5	114753279	114769750
chr5	121772667	121779596
chr5	123736559	123745111
chr5	124391922	124414527
chr5	141582293	141793061
chr5	142739413	142755659
chr5	143379393	143380099
chr5	144881618	144894558
chr8	3427349	3454284
chr8	4515555	4523510
chr8	13760530	13773404
chr8	24781566	24792030
chr8	26067850	26095830
chr8	27150695	27156669
chr8	45043923	45045168
chr8	70581555	70586028
chr8	72666610	72675262
chr8	72681924	72697874
chr8	90998496	91036550
chr8	91248709	91289728
chr8	95741113	95741780
chr8	95751741	95760250
chr8	109802947	109839032
chr8	109925750	109937243
chr8	111044878	111045671
chr8	113764220	113777962
chr8	123103955	123104991
chr4	12051388	12063830
chr4	19525265	19526283
chr4	24629160	24682270
chr4	32624084	32634883
chr4	44131544	44159052
chr4	56822518	56829642
chr4	86774238	86791471
chr4	86819862	86841102
chr4	98491538	98623689
chr4	99831393	99878825
chr4	99900537	99911031
chr4	106397169	106412242
chr4	108677710	108691791
chr4	123283808	123286679
chr4	123360910	123382714
chr4	126877629	126893466
chr4	126889996	126898440
chr4	128368884	128384301
chr4	129640437	129640970
chr4	130701042	130719351
chr4	133303551	133308936
chr4	133535510	133541216
chr4	136314087	136327412
chr4	137528805	137531737
chr4	137604523	137611788
chr4	145141243	145152798
chr12	3247439	3247709
chr12	4339018	4416805
chr12	8718988	8744466
chr12	11271729	11300708
chr12	13360931	13379769
chr12	13408194	13484044
chr12	17786549	17787529
chr12	28524675	28547262
chr12	29644313	29731076
chr12	40212310	40216314
chr12	51619814	51633719
chr12	51782482	51794584
chr12	64996892	65019351
chr12	71187381	71194466
chr12	73926557	73937800
chr12	80177188	80181508
chr12	81959994	81982145
chr12	91347526	91381788
chr12	91364360	91381788
chr12	101871824	101878929
chr12	102675443	102675467
chr12	105809343	105813282
chr1	9681785	9690173
chr1	13285969	13286025
chr1	34197201	34217872
chr1	36807884	36819215
chr1	36828065	36838039
chr1	40006823	40007382
chr1	40014106	40019678
chr1	55081196	55081659
chr1	56831439	56899117
chr1	59173156	59179193
chr1	60493538	60527489
chr1	62010307	62010478
chr1	63543119	63549795
chr1	68339357	68349419
chr1	72261952	72276331
chr1	78454754	78482363
chr1	78681593	78690378
chr1	82858356	82858449
chr1	86754227	86760389
chr1	93628977	93629033
chr1	97728918	97755971
chr1	105640665	105649407
chr1	105736023	105740342
chr1	106734547	106743860
chr1	118497634	118510376
chr1	118521935	118523302
chr1	119615346	119620719
chr1	123445201	123486125
chr1	126033773	126382185
chr1	127930707	127937565
chr1	128376178	128389199
chr1	134463827	134487168
chr1	135386219	135420353
chr1	151388620	151405545
chr1	151770832	151784844
chr1	155909204	155962560
chr1	155922314	155933450
chr1	173873783	173874350
chr1	176853764	176878106
chr1	178332093	178333109
chr17	15045047	15053387
chr17	15731854	15735844
chr17	24366086	24374503
chr17	35013265	35014104
chr17	35960581	35961229
chr17	40941316	40947270
chr17	46631828	46632148
chr17	46966141	46970162
chr17	63896018	63907454
chr17	78657884	78687670
chr17	83440031	83446056
chr17	87678208	87696604
chr17	87997331	88011376
chr17	88569080	88583981
chr11	3537633	3539111
chr11	5972217	5972888
chr11	20080023	20094445
chr11	21695114	21724636
chr11	23354845	23364512
chr11	29429333	29464190
chr11	44869092	44869173
chr11	51995403	51997817
chr11	52019730	52029935
chr11	58043906	58052731
chr11	66155417	66160053
chr11	68829915	68836323
chr11	70683073	70683889
chr11	72755690	72761509
chr11	72865825	72908513
chr11	76272376	76278591
chr11	78319986	78321766
chr11	80094155	80098049
chr11	80370331	80376883
chr11	80386030	80387801
chr11	84854054	84860798
chr11	85557323	85581238
chr11	86548783	86557889
chr11	87145464	87216547
chr11	88386045	88717745
chr11	90548811	90575339
chr11	94437829	94444178
chr11	95363999	95371533
chr11	97212280	97267679
chr11	100592855	100599309
chr11	107060472	107062782
chr11	108518679	108570423
chr11	109427098	109428771
chr11	115588856	115594993
chr11	115791177	115791723
chr2	3490937	3502599
chr2	3491521	3502599
chr2	11482445	11484862
chr2	19243949	19254039
chr2	26005326	26007953
chr2	26324798	26345359
chr2	27459457	27464193
chr2	27951287	27952446
chr2	30954018	30955777
chr2	31036118	31084085
chr2	31040405	31084085
chr2	31176898	31185606
chr2	32182458	32191652
chr2	34774773	34775065
chr2	40919136	41123733
chr2	49018254	49279783
chr2	52706399	52716571
chr2	65681088	65681989
chr2	69700124	69707706
chr2	69700124	69702849
chr2	90793873	90810763
chr2	120748435	120777599
chr2	121450084	121450700
chr2	125767375	125775731
chr2	125839149	125844935
chr2	126835456	126848621
chr2	126846074	126858492
chr2	130738981	130748788
chr2	132553957	132572257
chr2	142217578	142296596
chr2	146431818	146436006
chr2	153190831	153202401
chr2	155168684	155185604
chr2	158437260	158448449
chr2	160755741	160761923
chr2	160992115	161029295
chr2	164086495	164100596
chr2	164907428	164908232
chr2	166921970	166929023
chr2	166926351	166932194
chr2	168187567	168204774
chr2	179921152	179938530
chr2	181086969	181112125
chr13	3548863	3564684
chr13	12204743	12247985
chr13	18829223	18854661
chr13	24915762	24927624
chr13	48885913	48889123
chr13	55213204	55282782
chr13	55674118	55675872
chr13	69502906	69515011
chr13	75902178	75913454
chr13	91524585	91688866
chr13	94476966	94493741
chr13	95707878	95763402
chr13	104426935	104462357
chr13	107743697	107743960
chr13	112883100	112901574
chr13	113055901	113071968
chr13	119430160	119455789
chr7	4633694	4642041
chr7	4710512	4715304
chr7	18899558	18903939
chr7	30577458	30578482
chr7	35707381	35721679
chr7	67662327	67711503
chr7	73441586	73515812
chr7	79395893	79420350
chr7	84251366	84275486
chr7	92646430	92664155
chr7	101687288	101722833
chr7	101910547	101911254
chr7	102080605	102081459
chr7	107436275	107506618
chr7	110329761	110371657
chr7	115486548	115597619
chr7	118527337	118529737
chr7	125672685	125704040
chr7	126104704	126149360
chr7	129592976	129605809
chr7	138229840	138395173
chr7	139931904	139932491
chr7	141588286	141630571
chr16	9612570	9707718
chr16	11156020	11159124
chr16	22016199	22018427
chr16	30336190	30361984
chr16	31116002	31160388
chr16	31771757	31838226
chr16	32618218	32625065
chr16	33066311	33104841
chr16	36887239	36900573
chr16	45731707	45740502
chr16	49736672	49736794
chr16	70478306	70495399
chr16	93853089	93853898
chr16	94410833	94439349
chr16	96047319	96066594
chr16	96640738	96655030
chr18	12819505	12910002
chr18	13843782	13971404
chr18	23583084	23653377
chr18	23853654	23853799
chr18	24619078	24622667
chr18	31666341	31689502
chr18	31689398	31720770
chr18	34261005	34300061
chr18	49877683	49895173
chr18	56531490	56537298
chr18	61137403	61157761
chr18	65448922	65470538
chr15	25776021	25793246
chr15	27818064	27891472
chr15	30634644	30806899
chr15	35572060	35745784
chr15	35617598	35623805
chr15	38000708	38002216
chr15	76435770	76446681
chr15	77097940	77105669
chr15	81675515	81684948
chr15	90966337	90994475
chr15	96349993	96378962
chr15	100511695	100514852
chr15	103241446	103244028
chr19	7509983	7522207
chr19	10539789	10540680
chr19	23917553	23937633
chr19	37387017	37393780
chr19	48603843	48683656
chr19	53624949	53631637
chr19	60871564	60873127
chr4	32683543	32695565
chr4	41378947	41387357
chr4	48456734	48467904
chr4	63579933	63580472
chr4	70264491	70317597
chr4	84979324	84994781
chr4	88121270	88274232
chr4	88154637	88309913
chr4	94960328	94965871
chr4	98465034	98469604
chr4	109050990	109053891
chr4	119339761	119356847
chr4	123360910	123380588
chr4	126073805	126084462
chr4	126889515	126926023
chr4	136557642	136574103
chr4	137332407	137336129
chr4	138184652	138190740
chr4	138221526	138228787
chr4	145127937	145160717
chr4	149276847	149291476
chr4	153983675	153984897
chr4	155656032	155656071
chr6	12500987	12555726
chr6	32310461	32517764
chr6	37000042	37021265
chr6	54215662	54293115
chr6	54613092	54616757
chr6	55461615	55472219
chr6	71844639	71868803
chr6	83961977	83972283
chr6	86704499	86711679
chr6	97131352	97148258
chr6	106781862	106782462
chr6	108376762	108493893
chr6	119722173	119797323
chr6	120951301	121002875
chr6	125113900	125123448
chr6	127697685	127703992
chr6	137392807	137393492
chr6	146556131	146563517
chr9	15308525	15315440
chr9	22628942	22679064
chr9	32208184	32250787
chr9	35227412	35235230
chr9	35469865	35483220
chr9	44828784	44834020
chr9	45683558	45710382
chr9	45871546	45898491
chr9	46210816	46211669
chr9	50878038	50879301
chr9	51785736	51821312
chr9	58220573	58221714
chr9	59786814	59812018
chr9	59863916	59896537
chr9	60677080	60680702
chr9	71723534	71726082
chr9	86518154	86531770
chr9	96133389	96155497
chr9	99093043	99122376
chr9	100776756	100855904
chr9	101144311	101145523
chr9	102861874	102906173
chr9	105418050	105424220
chr9	107787252	107792018
chr9	109978850	110036855
chr9	113662269	113700023
chr9	118658466	118698474
chr9	121750887	121751666
chr16	17295372	17312471
chr16	20150442	20171302
chr16	20688866	20688962
chr16	22011494	22041401
chr16	27409324	27438377
chr16	31103499	31153759
chr16	34039879	34055115
chr16	35719312	35734066
chr16	36885189	36886097
chr16	36887239	36898907
chr16	37059989	37066961
chr16	49906813	49907985
chr16	52186233	52189012
chr16	52273910	52296984
chr16	56024163	56024223
chr16	59522084	59530476
chr16	60005537	60425384
chr16	73001919	73006931
chr16	87718807	87722608
chr16	89843253	89885125
chr16	96023403	96037985
chr19	3478278	3507355
chr19	6491484	6509949
chr19	10533293	10539788
chr19	21807359	21823919
chr19	26691345	26720947
chr19	26706068	26720947
chr19	26774306	26776100
chr19	27849711	27849969
chr19	29577583	29587846
chr19	30071462	30073893
chr19	37105791	37139221
chr19	44942427	44942858
chr19	53233573	53238522
chr19	53910928	53921315
chr19	56795090	56801265
chr19	57638452	57707133
chr19	57650258	57755618
chr7	34154484	34158939
chr7	44312664	44351044
chr7	49554260	49556909
chr7	56050856	56185979
chr7	64318091	64321233
chr7	66300862	66308887
chr7	72103144	72185865
chr7	78450887	78477932
chr7	83632736	83637697
chr7	87975135	88075130
chr7	97660813	97681887
chr7	98594752	98621540
chr7	114238350	114248977
chr7	116372795	116378763
chr7	120884658	120886787
chr7	127761416	127762439
chr7	130167703	130242644
chr7	135643858	135663320
chr18	5705043	5768025
chr18	10577001	10588550
chr18	10582055	10588550
chr18	24615161	24627067
chr18	31648134	31682184
chr18	32847142	32864840
chr18	42233800	42257194
chr18	44834459	44847879
chr18	49912643	49955909
chr18	54889814	54894623
chr18	58026332	58027942
chr18	63727619	63736506
chr18	67675720	67681577
chr18	76262440	76289173
chr10	21000506	21058250
chr10	27101329	27176797
chr10	39511739	39533962
chr10	39790844	39791014
chr10	39813971	39846913
chr10	43298799	43413547
chr10	49419668	49578302
chr10	67224009	67233523
chr10	67238108	67244873
chr10	75699913	75715750
chr10	76506298	76512568
chr10	84947412	84958110
chr10	84958111	84960354
chr10	90577089	90644556
chr10	100500147	100514600
chr10	108274138	108274188
chr10	128560659	128563705
chrX	35984800	36059670
chrX	50591925	50592085
chrX	83924852	83964841
chrX	101546959	101553296
chrX	113053062	113053160
chrX	143709648	143789447
chrX	161213241	161221749
chrX	165252220	165282046
chr11	4103388	4111502
chr11	21277675	21300318
chr11	29429333	29430252
chr11	35852194	35898695
chr11	49882200	49883140
chr11	53583227	53594387
chr11	58322408	58322568
chr11	59055377	59055640
chr11	61896648	61916266
chr11	69903453	69903719
chr11	70999370	70999948
chr11	72867922	72908513
chr11	77132002	77138295
chr11	80106254	80127437
chr11	87037831	87045874
chr11	98712533	98714484
chr11	105886358	105914983
chr11	107067127	107074990
chr11	107080723	107095925
chr11	108434126	108570423
chr11	108434126	108503165
chr11	116294491	116294741
chr11	117733610	117743064
chr11	118177220	118192461
chr11	118265285	118267801
chr11	121707730	121708115
chr15	9625972	9653073
chr15	41817082	41823495
chr15	58429992	58443274
chr15	59366163	59367495
chr15	78966294	78974292
chr15	94322782	94338853
chr13	3568752	3600334
chr13	9551746	9576918
chr13	17719356	17721293
chr13	46791334	46799333
chr13	48921682	48922250
chr13	59476994	59544451
chr13	91664118	91694117
chr13	93355940	93356079
chr13	96664762	96666708
chr13	101688633	101690583
chr13	106891616	106919624
chr13	107738372	107740379
chr14	23501125	23530294
chr14	27438599	27461785
chr14	28080132	28303010
chr14	32520948	32562651
chr14	54894963	54895628
chr14	67028865	67038972
chr14	72557634	72573428
chr14	77611287	77664726
chr14	79058673	79103696
chr14	101918612	101922149
chr14	103204322	103215511
chr8	11791456	11810397
chr8	26000970	26013555
chr8	33292558	33343692
chr8	40528318	40539380
chr8	41327600	41328767
chr8	80990007	80995840
chr8	84514963	84523209
chr8	85040614	85045316
chr8	85732373	85767052
chr8	90986059	90994636
chr8	94635425	94654331
chr8	95422058	95424696
chr8	95746973	95788904
chr8	119533321	119541694
chr8	127357275	127474615
chr5	3806419	3811385
chr5	8143042	8152449
chr5	12505803	12524393
chr5	19678653	20466214
chr5	20195021	20569354
chr5	21795763	21801372
chr5	23464703	23478744
chr5	24695520	24703571
chr5	34024306	34103963
chr5	53121750	53200471
chr5	67655906	67667707
chr5	74536942	74557149
chr5	84081067	84108056
chr5	88637360	88638980
chr5	103815069	103816173
chr5	107601731	107606993
chr5	107764676	107819678
chr5	115249970	115257173
chr5	134535047	134535237
chr5	136360002	136485851
chr5	140430052	140433134
chr5	141959208	141975714
chr5	148509269	148512002
chr2	3305397	3322741
chr2	14117389	14129171
chr2	16638587	16713708
chr2	24690741	24761881
chr2	24847944	24887069
chr2	24863223	24887069
chr2	25408260	25409001
chr2	26213981	26225254
chr2	30017198	30022538
chr2	31183580	31209150
chr2	41408235	41511627
chr2	44570419	44756435
chr2	52109351	52116394
chr2	62739144	62777681
chr2	69934389	69959663
chr2	71838268	71843302
chr2	72298188	72298380
chr2	74866871	74870484
chr2	76584461	76588630
chr2	91559049	91596555
chr2	91875716	91900637
chr2	93220019	93224578
chr2	103739753	103757793
chr2	104192435	104221298
chr2	110794913	110795071
chr2	119647199	119648451
chr2	120720734	120730099
chr2	126821164	126846245
chr2	146410173	146436006
chr2	155962900	155965564
chr2	156159261	156161567
chr2	158047916	158058827
chr2	164901418	164908232
chr2	165812349	165838899
chr2	165812349	165842877
chr2	166863557	166869043
chr2	179931980	179939954
chr2	180136979	180145186
chr3	10420740	10438284
chr3	32443579	32450365
chr3	33802859	33806933
chr3	37433138	37464658
chr3	40768859	40770510
chr3	54706860	54710472
chr3	55873719	56032570
chr3	56004534	56032570
chr3	69028445	69031910
chr3	79488959	79518191
chr3	82108594	82119249
chr3	84969165	84970909
chr3	88799615	88813834
chr3	113611058	113621943
chr3	118781836	118917283
chr3	123634253	123672477
chr3	153929531	153933135
chr3	157972232	157994758
chr3	157975228	157994758
chr3	157988640	158001172
chr3	158186976	158452789
chr12	4613243	4633562
chr12	11289128	11309304
chr12	17373562	17424752
chr12	29826866	29827831
chr12	30922235	30940419
chr12	33135806	33135965
chr12	36104262	36134955
chr12	51745534	51746093
chr12	81973214	81993232
chr12	82651809	82651912
chr12	83642750	83644386
chr12	101871824	101899103
chr12	108488289	108530392
chr1	10082253	10116731
chr1	25221760	25488119
chr1	34187972	34196061
chr1	40007531	40008250
chr1	43954577	43956625
chr1	59863781	59868615
chr1	60139344	60141332
chr1	60292867	60295995
chr1	68370455	68370520
chr1	71046678	71075480
chr1	72611295	72616578
chr1	78681593	78692220
chr1	80290082	80323056
chr1	80505325	80510467
chr1	84405939	84534997
chr1	86086749	86088807
chr1	87364104	87379083
chr1	89743728	89789324
chr1	97837963	97944677
chr1	105687130	105696596
chr1	106338737	106350687
chr1	119667514	119765481
chr1	125976926	126258478
chr1	128221600	128223641
chr1	131411800	131436867
chr1	133275866	133276427
chr1	134352355	134360924
chr1	156817741	156833032
chr1	160938112	160955979
chr1	165891810	165897766
chr1	173338020	173341223
chr1	174744255	174791407
chr1	175066617	175122995
chr1	181112288	181120499
chr1	181181304	181191899
chr1	181921658	181956571
chr1	192901752	192933385
chr1	194649639	194712183
chr17	3185875	3187559
chr17	5311835	5321477
chr17	24567345	24567572
chr17	26624590	26641704
chr17	29568392	29578943
chr17	33696037	33703208
chr17	58042427	58092477
chr17	71625353	71650631
chr17	74594364	74599144
chr17	83738329	83804597
chr17	88572603	88583981
chr17	90991439	90992111
chr11	3215592	3221294
chr11	3233988	3239485
chr11	16881464	16891300
chr11	21558462	21562987
chr11	22095318	22096199
chr11	23284548	23285935
chr11	29133852	29148331
chr11	29453278	29455369
chr11	31908825	31908875
chr11	33153986	33160921
chr11	35815639	35828813
chr11	35819874	35828813
chr11	35867235	35876618
chr11	43440680	43441192
chr11	46221336	46272700
chr11	61253624	61265295
chr11	66025136	66108586
chr11	66121826	66133716
chr11	72895146	72901459
chr11	74422430	74484971
chr11	74853325	74867155
chr11	76134409	76166248
chr11	77541625	77553909
chr11	77541625	77549475
chr11	78508741	78509724
chr11	79548474	79559562
chr11	84836365	84854167
chr11	85543928	85801952
chr11	86288283	86288932
chr11	98799364	98799995
chr11	103046379	103064867
chr11	103180996	103181209
chr11	110053016	110069908
chr11	120071877	120073244
chr11	120385770	120416380
chr19	10606845	10613031
chr19	17793629	17793733
chr19	28283652	28354316
chr19	30079839	30089343
chr19	38701820	38705445
chr19	44959005	44967679
chr19	48535455	48722997
chr19	55083201	55097627
chr3	22179203	22203992
chr3	30929813	30951031
chr3	33814190	33820016
chr3	34046966	34056416
chr3	35784507	35812316
chr3	35810646	35828703
chr3	36578396	36610628
chr3	36928435	36959548
chr3	41629518	41734235
chr3	41647445	41730919
chr3	55642737	55723649
chr3	60613521	60614563
chr3	62475270	62484274
chr3	69016093	69029527
chr3	82383978	82391092
chr3	86291427	86298011
chr3	87862131	87872257
chr3	97753221	97754125
chr3	104085208	104089668
chr3	132694383	132715730
chr3	132718620	132725760
chr3	141677987	141803953
chr3	142810691	142853714
chr3	146746600	146757768
chr3	153863339	153879433
chr3	158127215	158156928
chr3	158198117	158353467
chr8	11791456	11805323
chr8	13760530	13771450
chr8	16157064	16501392
chr8	16211700	16211888
chr8	22637068	22645094
chr8	22772206	22775739
chr8	36223030	36225556
chr8	37563141	37953057
chr8	41272244	41283746
chr8	41341703	41342884
chr8	45736153	45736202
chr8	48254410	48299713
chr8	77382725	77432811
chr8	84579470	84602039
chr8	84721643	84727244
chr8	85935472	85940836
chr8	94056158	94057712
chr8	95108355	95110759
chr8	105282987	105283480
chr8	109911688	109934089
chr8	112858293	112859103
chr8	113751101	113777962
chr8	119947167	119947678
chr8	123518953	123519962
chr8	127376744	127426753
chr5	3812332	3819417
chr5	8111895	8130535
chr5	13516204	13570237
chr5	13561764	13577629
chr5	16194755	16213005
chr5	16267376	16312579
chr5	16267376	16320158
chr5	21009442	21029884
chr5	25247454	25258964
chr5	25347361	25376027
chr5	27451188	27666528
chr5	29597069	29637770
chr5	29631192	29658422
chr5	30791635	30792113
chr5	31284238	31285251
chr5	31730468	31731043
chr5	36629657	36629791
chr5	41794407	41794881
chr5	67705906	67747360
chr5	67761114	67767185
chr5	81689688	81693492
chr5	108080825	108100983
chr5	115450975	115451430
chr5	117668298	117671501
chr5	120959259	120962485
chr5	122799339	122807401
chr5	129503983	129560805
chr5	143466953	143478536
chr5	145091153	145096274
chr5	147526519	147539372
chr5	150369469	150381723
chr5	150736279	150765006
chr6	30812744	30824556
chr6	33838975	33921537
chr6	40474665	40478011
chr6	54194026	54273153
chr6	57513942	57525254
chr6	58862973	58876881
chr6	61638439	61638513
chr6	92139780	92164293
chr6	92163259	92164187
chr6	97323655	97423524
chr6	103668728	103715399
chr6	103717559	103717631
chr6	118413731	118418617
chr6	119749838	119761311
chr6	119773734	119825209
chr6	148999921	149029241
chr12	3442474	3493839
chr12	3617606	3617691
chr12	11279605	11306203
chr12	28859252	28864834
chr12	29849245	29920038
chr12	40212441	40212938
chr12	51414924	51415513
chr12	51750321	51761170
chr12	55642325	55712786
chr12	55709514	55739569
chr12	55770619	55770858
chr12	65056251	65059945
chr12	66473202	66513359
chr12	66473202	66569012
chr12	66473202	66630198
chr12	69300216	69307299
chr12	71167066	71170706
chr12	76060151	76060245
chr12	76270418	76284043
chr12	77323845	77393837
chr12	78590534	78590671
chr12	84931699	84935123
chr12	85012889	85034034
chr12	85917675	85956720
chr12	98824634	98882074
chr12	101871824	101887020
chr12	105808555	105813282
chr12	108512975	108530392
chr12	109558321	109558637
chr12	109645847	109650157
chr12	109655935	109656765
chr12	110809909	110834240
chr12	111670873	111671579
chr12	117269577	117269650
chr12	117613381	117689236
chr13	3573487	3585373
chr13	14316017	14346095
chr13	38211067	38217495
chr13	49095341	49101183
chr13	58395574	58399990
chr13	70767798	70801045
chr13	98850204	98852854
chr13	98884515	98890790
chr13	100722735	100730457
chr13	105052760	105052957
chr13	106974495	106978115
chr2	16512022	16713708
chr2	37377851	37389890
chr2	37532516	37556306
chr2	38136926	38159850
chr2	39083538	39123090
chr2	48873057	48897110
chr2	52076081	52085178
chr2	52094589	52105637
chr2	52109911	52113000
chr2	58458885	58516300
chr2	66095201	66107472
chr2	75854170	75862014
chr2	76540104	76568242
chr2	77206206	77234739
chr2	94326698	94333052
chr2	103055601	103058496
chr2	104230284	104255570
chr2	104765959	104795294
chr2	113028576	113028695
chr2	117152992	117153166
chr2	119926379	119935666
chr2	125108956	125116873
chr2	125328093	125329119
chr2	127046148	127062038
chr2	128991091	128997872
chr2	129615447	129615764
chr2	135741830	135741887
chr2	135955000	135955805
chr2	147024715	147027379
chr2	157935325	157937241
chr2	158851823	158857053
chr2	162253753	162363026
chr2	163634435	163639327
chr2	166851955	166859374
chr2	168187567	168211480
chr2	174334285	174334507
chr2	180669391	180672418
chr9	7049083	7103785
chr9	14306199	14310430
chr9	20671700	20675723
chr9	21744386	21745730
chr9	44612828	44627760
chr9	44614212	44628769
chr9	50789497	50822715
chr9	53204059	53235383
chr9	54446372	54480465
chr9	54883897	54895495
chr9	55743543	55895382
chr9	55757993	55859918
chr9	56145775	56147578
chr9	57081095	57089554
chr9	58884470	58956079
chr9	60649480	60685122
chr9	63329908	63339121
chr9	64187677	64212730
chr9	64906838	64912740
chr9	65042264	65055951
chr9	65316644	65320983
chr9	65851367	65857511
chr9	70559102	70561775
chr9	75511126	75529525
chr9	82915296	82929075
chr9	95874078	95890856
chr9	97582458	97799470
chr9	101148582	101148738
chr9	104033423	104033969
chr9	106937901	106973946
chr9	106964707	107006879
chr9	107023728	107062083
chr9	108556560	108556957
chr9	109005639	109007282
chr9	110561116	110572066
chr9	121445894	121446640
chrY	1154155	1197326
chr4	21780341	21816938
chr4	32670567	32693591
chr4	34618554	34645855
chr4	41602866	41614693
chr4	42984304	42990877
chr4	45916195	45926268
chr4	56770981	56779062
chr4	74280897	74359528
chr4	83462591	83463594
chr4	83535790	83682415
chr4	86805370	86819981
chr4	86824918	86826080
chr4	108719820	108723806
chr4	116515068	116532778
chr4	132363731	132371120
chr4	133692799	133694070
chr4	138105314	138105436
chr4	149351458	149353027
chr4	155543031	155555231
chr18	6214512	6222867
chr18	9997283	9997716
chr18	12882196	12906949
chr18	14796913	14835922
chr18	34276564	34306379
chr18	44871450	44877795
chr18	49880735	49922715
chr18	80762062	80795432
chrX	12744717	12749337
chrX	13159904	13160707
chrX	42256995	42258018
chrX	43167538	43274784
chrX	47823365	47884203
chrX	47826493	47884203
chrX	48477700	48482105
chrX	85141726	85178822
chrX	85730202	85743851
chrX	101546959	101554683
chrX	105826101	105846795
chrX	114521615	114530235
chrX	143931396	143932896
chrX	151882492	151883309
chrX	157338129	157364349
chrX	157866591	157888612
chrX	157906670	157993933
chrX	160808475	160928655
chrX	160852141	160928655
chrX	166391891	166406608
chr14	27449946	27464413
chr14	28025033	28141381
chr14	31743223	31748843
chr14	47663756	47676825
chr14	55637859	55641588
chr14	57954136	57971789
chr14	59496803	59539205
chr14	64757585	64758549
chr14	66806915	66834376
chr14	78934594	78949577
chr14	79086620	79094323
chr14	79355721	79377521
chr14	86965442	87002938
chr14	99179315	99221643
chr14	99942034	99942096
chr14	101896467	101922149
chr14	120941886	120942646
chr14	122616754	122658780
chr14	122790356	122813247
chr10	19894250	19905902
chr10	20438725	20443369
chr10	28334476	28551756
chr10	39830899	39846913
chr10	52349072	52354747
chr10	62765267	62776963
chr10	63325126	63335877
chr10	67215376	67216982
chr10	69982198	69986082
chr10	74290967	74379412
chr10	76501210	76504727
chr10	83254783	83304375
chr10	88733543	88737202
chr10	89772587	89791481
chr10	90260653	90644556
chr10	93974574	93980313
chr10	99015484	99018897
chr10	103393391	103404819
chr10	103393901	103404819
chr10	122878509	122878627
chr10	123013368	123052312
chr10	127235617	127247080
chr10	128474683	128482353
chr17	11067129	11303711
chr17	13803939	13818278
chr17	24630913	24632111
chr17	26013774	26036682
chr17	32146407	32158982
chr17	37054131	37064737
chr17	42829918	42852528
chr17	53638352	53644736
chr17	66693463	66725837
chr17	68559749	68630358
chr17	71391352	71456500
chr17	73509526	73522721
chr17	74619707	74623092
chr17	78669751	78677417
chr17	80260222	80264002
chr1	10156914	10214271
chr1	10213044	10216559
chr1	13579815	13581022
chr1	21404932	21457624
chr1	24026772	24028199
chr1	25487925	25553836
chr1	36795101	36799403
chr1	37357405	37357814
chr1	43957436	43972687
chr1	46289533	46300008
chr1	54778287	54828695
chr1	56948079	56948255
chr1	60277125	60295995
chr1	68396181	68396315
chr1	74450495	74454083
chr1	106004100	106023758
chr1	118419440	118467977
chr1	119692750	119726096
chr1	119706155	119783589
chr1	128231323	128231467
chr1	128387117	128415411
chr1	136156097	136165131
chr1	139054541	139144000
chr1	151359953	151361635
chr1	153249040	153258206
chr1	153468874	153483872
chr1	155894594	155962560
chr1	156622485	156641229
chr1	158609251	158612534
chr1	162692736	162699033
chr1	164312856	164347879
chr1	165336745	165411599
chr1	180084372	180117743
chr1	180101025	180139804
chr1	181183727	181186067
chr1	185338106	185348835
chr7	45444632	45451914
chr7	48808793	48817239
chr7	55907439	55908361
chr7	59247173	59247217
chr7	59284680	59286259
chr7	64767652	64856219
chr7	73455491	73519708
chr7	73468456	73505128
chr7	87295784	87323995
chr7	87602346	87804064
chr7	90170691	90172233
chr7	91872376	91872500
chr7	91872376	92088718
chr7	98615615	98619298
